Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles,Year,Month,Day
2021-02-28,San Francisco,CA,Passenger,1,1,2,104,106,1.89,2021,2,28
2021-02-28,Klickitat,WA,Truck,0,0,0,8114,8114,0.0,2021,2,28
2021-02-28,Middlesex,MA,Passenger,1,1,2,101,103,1.94,2021,2,28
2021-02-28,Mason,WA,Passenger,177,133,310,47630,47940,0.65,2021,2,28
2021-02-28,Arlington,VA,Passenger,0,1,1,143,144,0.69,2021,2,28
2021-02-28,Jefferson,NY,Passenger,0,1,1,215,216,0.46,2021,2,28
2021-02-28,Okanogan,WA,Truck,0,0,0,16621,16621,0.0,2021,2,28
2021-02-28,Bradley,TN,Passenger,1,0,1,0,1,100.0,2021,2,28
2021-02-28,Alexandria,VA,Passenger,3,0,3,130,133,2.26,2021,2,28
2021-02-28,Salt Lake,UT,Passenger,0,1,1,183,184,0.54,2021,2,28
2021-02-28,Lane,OR,Passenger,0,1,1,139,140,0.71,2021,2,28
2021-02-28,Gwinnett,GA,Passenger,1,0,1,70,71,1.41,2021,2,28
2021-02-28,Ferry,WA,Truck,0,0,0,3626,3626,0.0,2021,2,28
2021-02-28,Clallam,WA,Truck,1,0,1,21893,21894,0.0,2021,2,28
2021-02-28,Spartanburg,SC,Passenger,0,1,1,52,53,1.89,2021,2,28
2021-02-28,Solano,CA,Passenger,1,0,1,195,196,0.51,2021,2,28
2021-02-28,Rockingham,NH,Passenger,1,0,1,24,25,4.0,2021,2,28
2021-02-28,St. Mary's,MD,Passenger,1,0,1,211,212,0.47,2021,2,28
2021-02-28,St. Louis,MO,Passenger,1,0,1,95,96,1.04,2021,2,28
2021-02-28,Newport,RI,Passenger,0,1,1,80,81,1.23,2021,2,28
2021-02-28,Larimer,CO,Passenger,1,0,1,52,53,1.89,2021,2,28
2021-02-28,Camden,NJ,Passenger,0,1,1,17,18,5.56,2021,2,28
2021-02-28,Maui,HI,Passenger,2,0,2,30,32,6.25,2021,2,28
2021-02-28,Howard,IN,Passenger,0,1,1,3,4,25.0,2021,2,28
2021-02-28,Montgomery,TX,Passenger,1,0,1,53,54,1.85,2021,2,28
2021-02-28,Lincoln,WA,Truck,0,0,0,4689,4689,0.0,2021,2,28
2021-02-28,Columbia,WA,Truck,0,0,0,1542,1542,0.0,2021,2,28
2021-02-28,Pend Oreille,WA,Truck,0,0,0,5720,5720,0.0,2021,2,28
2021-02-28,Asotin,WA,Passenger,17,14,31,12479,12510,0.25,2021,2,28
2021-02-28,Grays Harbor,WA,Passenger,142,130,272,48779,49051,0.55,2021,2,28
2021-02-28,Norfolk,VA,Passenger,2,3,5,329,334,1.5,2021,2,28
2021-02-28,Adams,WA,Passenger,10,6,16,12971,12987,0.12,2021,2,28
2021-02-28,Okaloosa,FL,Passenger,0,1,1,140,141,0.71,2021,2,28
2021-02-28,Garfield,WA,Truck,0,0,0,1004,1004,0.0,2021,2,28
2021-02-28,Williamson,TX,Passenger,0,2,2,123,125,1.6,2021,2,28
2021-02-28,Ray,MO,Passenger,0,1,1,1,2,50.0,2021,2,28
2021-02-28,Wichita,TX,Passenger,1,0,1,44,45,2.22,2021,2,28
2021-02-28,Missoula,MT,Passenger,1,0,1,68,69,1.45,2021,2,28
2021-02-28,Ventura,CA,Passenger,1,2,3,279,282,1.06,2021,2,28
2021-02-28,Chelan,WA,Truck,0,0,0,22866,22866,0.0,2021,2,28
2021-02-28,Fairfax,VA,Passenger,5,4,9,718,727,1.24,2021,2,28
2021-02-28,Leavenworth,KS,Passenger,0,1,1,115,116,0.86,2021,2,28
2021-02-28,Hudson,NJ,Passenger,1,0,1,41,42,2.38,2021,2,28
2021-02-28,Ulster,NY,Passenger,1,0,1,12,13,7.69,2021,2,28
2021-02-28,New York,NY,Passenger,1,0,1,54,55,1.82,2021,2,28
2021-02-28,San Juan,WA,Truck,0,0,0,5863,5863,0.0,2021,2,28
2021-02-28,King,WA,Truck,6,1,7,184276,184283,0.0,2021,2,28
2021-02-28,Pacific,WA,Truck,0,0,0,7827,7827,0.0,2021,2,28
2021-02-28,Marion,IA,Passenger,1,0,1,1,2,50.0,2021,2,28
2021-02-28,Shelby,OH,Passenger,0,1,1,2,3,33.33,2021,2,28
2021-02-28,Suffolk,MA,Passenger,0,2,2,33,35,5.71,2021,2,28
2021-02-28,Lewis,WA,Passenger,127,134,261,58853,59114,0.44,2021,2,28
2021-02-28,Asotin,WA,Truck,0,0,0,6694,6694,0.0,2021,2,28
2021-02-28,RÃ­o Grande,PR,Passenger,1,0,1,1,2,50.0,2021,2,28
2021-02-28,Harrison,MS,Passenger,2,0,2,58,60,3.33,2021,2,28
2021-02-28,El Paso,TX,Passenger,3,0,3,399,402,0.75,2021,2,28
2021-02-28,Kent,MI,Passenger,0,1,1,27,28,3.57,2021,2,28
2021-02-28,Montgomery,PA,Passenger,1,0,1,27,28,3.57,2021,2,28
2021-02-28,Platte,MO,Passenger,1,0,1,20,21,4.76,2021,2,28
2021-02-28,Kings,NY,Passenger,1,0,1,67,68,1.47,2021,2,28
2021-02-28,Calvert,MD,Passenger,0,2,2,85,87,2.3,2021,2,28
2021-02-28,Albemarle,VA,Passenger,1,0,1,24,25,4.0,2021,2,28
2021-02-28,Flathead,MT,Passenger,1,0,1,52,53,1.89,2021,2,28
2021-02-28,Douglas,WA,Passenger,86,46,132,28248,28380,0.47,2021,2,28
2021-02-28,Thurston,WA,Truck,0,0,0,56432,56432,0.0,2021,2,28
2021-02-28,Walla Walla,WA,Truck,0,0,0,13906,13906,0.0,2021,2,28
2021-02-28,Powhatan,VA,Passenger,1,0,1,2,3,33.33,2021,2,28
2021-02-28,Clackamas,OR,Passenger,3,0,3,178,181,1.66,2021,2,28
2021-02-28,Arapahoe,CO,Passenger,1,0,1,129,130,0.77,2021,2,28
2021-02-28,Lewis,WA,Truck,0,0,0,26703,26703,0.0,2021,2,28
2021-02-28,Frederick,MD,Passenger,1,1,2,66,68,2.94,2021,2,28
2021-02-28,Clinton,PA,Passenger,1,0,1,0,1,100.0,2021,2,28
2021-02-28,Palm Beach,FL,Passenger,0,2,2,76,78,2.56,2021,2,28
2021-02-28,New London,CT,Passenger,1,1,2,227,229,0.87,2021,2,28
2021-02-28,Franklin,WA,Truck,0,0,0,20507,20507,0.0,2021,2,28
2021-02-28,Penobscot,ME,Passenger,0,1,1,11,12,8.33,2021,2,28
2021-02-28,Hampshire,MA,Passenger,1,0,1,8,9,11.11,2021,2,28
2021-02-28,Skamania,WA,Passenger,37,24,61,8285,8346,0.73,2021,2,28
2021-02-28,Henrico,VA,Passenger,0,1,1,18,19,5.26,2021,2,28
2021-02-28,Williams,ND,Passenger,0,1,1,10,11,9.09,2021,2,28
2021-02-28,Dallas,IA,Passenger,0,1,1,10,11,9.09,2021,2,28
2021-02-28,Pinellas,FL,Passenger,1,1,2,104,106,1.89,2021,2,28
2021-02-28,Loudoun,VA,Passenger,1,0,1,71,72,1.39,2021,2,28
2021-02-28,Fulton,GA,Passenger,0,2,2,87,89,2.25,2021,2,28
2021-02-28,Hamilton,IN,Passenger,2,0,2,37,39,5.13,2021,2,28
2021-02-28,Bartow,GA,Passenger,0,1,1,5,6,16.67,2021,2,28
2021-02-28,Whatcom,WA,Truck,3,0,3,43626,43629,0.01,2021,2,28
2021-02-28,Nassau,FL,Passenger,1,0,1,34,35,2.86,2021,2,28
2021-02-28,Fresno,CA,Passenger,1,0,1,185,186,0.54,2021,2,28
2021-02-28,Bucks,PA,Passenger,1,0,1,21,22,4.55,2021,2,28
2021-02-28,Okanogan,WA,Passenger,56,35,91,26119,26210,0.35,2021,2,28
2021-02-28,Washoe,NV,Passenger,1,0,1,102,103,0.97,2021,2,28
2021-02-28,Nassau,NY,Passenger,4,0,4,32,36,11.11,2021,2,28
2021-02-28,Kitsap,WA,Truck,0,0,0,54250,54250,0.0,2021,2,28
2021-02-28,Montgomery,OH,Passenger,0,1,1,56,57,1.75,2021,2,28
2021-02-28,El Paso,CO,Passenger,2,0,2,714,716,0.28,2021,2,28
2021-02-28,Orange,CA,Passenger,4,3,7,464,471,1.49,2021,2,28
2021-02-28,Jefferson,WA,Truck,0,0,0,9573,9573,0.0,2021,2,28
2021-02-28,Kittitas,WA,Truck,0,0,0,14694,14694,0.0,2021,2,28
2021-02-28,Klamath,OR,Passenger,1,0,1,32,33,3.03,2021,2,28
2021-02-28,Virginia Beach,VA,Passenger,2,0,2,627,629,0.32,2021,2,28
2021-02-28,Travis,TX,Passenger,3,3,6,175,181,3.31,2021,2,28
2021-02-28,Maricopa,AZ,Passenger,5,8,13,1378,1391,0.93,2021,2,28
2021-02-28,San Juan,WA,Passenger,383,118,501,14052,14553,3.44,2021,2,28
2021-02-28,Snohomish,WA,Truck,1,0,1,125711,125712,0.0,2021,2,28
2021-02-28,Chesapeake,VA,Passenger,0,2,2,408,410,0.49,2021,2,28
2021-02-28,Lincoln,WA,Passenger,6,13,19,7646,7665,0.25,2021,2,28
2021-02-28,Wahkiakum,WA,Truck,0,0,0,1781,1781,0.0,2021,2,28
2021-02-28,Cumberland,NC,Passenger,0,2,2,458,460,0.43,2021,2,28
2021-02-28,Fort Bend,TX,Passenger,1,0,1,41,42,2.38,2021,2,28
2021-02-28,El Dorado,CA,Passenger,1,0,1,36,37,2.7,2021,2,28
2021-02-28,Clark,NV,Passenger,5,2,7,666,673,1.04,2021,2,28
2021-02-28,DuPage,IL,Passenger,4,1,5,58,63,7.94,2021,2,28
2021-02-28,Saginaw,MI,Passenger,2,0,2,11,13,15.38,2021,2,28
2021-02-28,Milwaukee,WI,Passenger,1,0,1,45,46,2.17,2021,2,28
2021-02-28,Prince William,VA,Passenger,1,2,3,217,220,1.36,2021,2,28
2021-02-28,Douglas,NE,Passenger,1,1,2,55,57,3.51,2021,2,28
2021-02-28,Juneau,AK,Passenger,0,1,1,26,27,3.7,2021,2,28
2021-02-28,King,WA,Passenger,28223,8446,36669,1364272,1400941,2.62,2021,2,28
2021-02-28,Allegheny,PA,Passenger,1,1,2,74,76,2.63,2021,2,28
2021-02-28,Dallas,TX,Passenger,1,0,1,177,178,0.56,2021,2,28
2021-02-28,Goochland,VA,Passenger,4,3,7,247,254,2.76,2021,2,28
2021-02-28,Ramsey,MN,Passenger,1,0,1,36,37,2.7,2021,2,28
2021-02-28,Eagle,CO,Passenger,1,0,1,8,9,11.11,2021,2,28
2021-02-28,Island,WA,Passenger,546,296,842,62783,63625,1.32,2021,2,28
2021-02-28,Jefferson,WA,Passenger,295,168,463,24779,25242,1.83,2021,2,28
2021-02-28,Deschutes,OR,Passenger,2,0,2,133,135,1.48,2021,2,28
2021-02-28,Douglas,CO,Passenger,0,1,1,82,83,1.2,2021,2,28
2021-02-28,Franklin,WA,Passenger,92,87,179,61590,61769,0.29,2021,2,28
2021-02-28,Harnett,NC,Passenger,1,0,1,195,196,0.51,2021,2,28
2021-02-28,San Mateo,CA,Passenger,1,1,2,114,116,1.72,2021,2,28
2021-02-28,Tarrant,TX,Passenger,1,0,1,168,169,0.59,2021,2,28
2021-02-28,Utah,UT,Passenger,0,1,1,130,131,0.76,2021,2,28
2021-02-28,Columbia,WA,Passenger,5,4,9,2452,2461,0.37,2021,2,28
2021-02-28,Boulder,CO,Passenger,1,1,2,47,49,4.08,2021,2,28
2021-02-28,Charles,MD,Passenger,1,1,2,75,77,2.6,2021,2,28
2021-02-28,DeKalb,IN,Passenger,1,0,1,0,1,100.0,2021,2,28
2021-02-28,Denver,CO,Passenger,1,0,1,119,120,0.83,2021,2,28
2021-02-28,Snohomish,WA,Passenger,5268,1892,7160,538102,545262,1.31,2021,2,28
2021-02-28,Benton,WA,Passenger,458,362,820,135035,135855,0.6,2021,2,28
2021-02-28,Moore,NC,Passenger,0,1,1,143,144,0.69,2021,2,28
2021-02-28,Chelan,WA,Passenger,301,88,389,54486,54875,0.71,2021,2,28
2021-02-28,Ferry,WA,Passenger,10,3,13,4333,4346,0.3,2021,2,28
2021-02-28,Clark,WA,Truck,0,0,0,83510,83510,0.0,2021,2,28
2021-02-28,Pierce,WA,Truck,0,0,0,144959,144959,0.0,2021,2,28
2021-02-28,Sumter,FL,Passenger,0,1,1,10,11,9.09,2021,2,28
2021-02-28,San Bernardino,CA,Passenger,1,0,1,393,394,0.25,2021,2,28
2021-02-28,New Haven,CT,Passenger,0,2,2,37,39,5.13,2021,2,28
2021-02-28,Fairbanks North Star,AK,Passenger,0,1,1,90,91,1.1,2021,2,28
2021-02-28,Wahkiakum,WA,Passenger,8,6,14,3044,3058,0.46,2021,2,28
2021-02-28,Mercer,NJ,Passenger,0,1,1,13,14,7.14,2021,2,28
2021-02-28,Stevens,WA,Passenger,38,42,80,30210,30290,0.26,2021,2,28
2021-02-28,Morris,NJ,Passenger,1,0,1,15,16,6.25,2021,2,28
2021-02-28,Broward,FL,Passenger,2,0,2,113,115,1.74,2021,2,28
2021-02-28,Whitman,WA,Passenger,53,46,99,21838,21937,0.45,2021,2,28
2021-02-28,Collier,FL,Passenger,1,0,1,20,21,4.76,2021,2,28
2021-02-28,Pend Oreille,WA,Passenger,12,4,16,9190,9206,0.17,2021,2,28
2021-02-28,Thurston,WA,Passenger,1383,810,2193,197041,199234,1.1,2021,2,28
2021-02-28,Monterey,CA,Passenger,0,2,2,156,158,1.27,2021,2,28
2021-02-28,Washtenaw,MI,Passenger,1,1,2,32,34,5.88,2021,2,28
2021-02-28,Spokane,WA,Passenger,922,560,1482,321259,322741,0.46,2021,2,28
2021-02-28,Grays Harbor,WA,Truck,0,0,0,21245,21245,0.0,2021,2,28
2021-02-28,Sevier,AR,Passenger,0,1,1,0,1,100.0,2021,2,28
2021-02-28,Orange,NC,Passenger,0,1,1,12,13,7.69,2021,2,28
2021-02-28,Polk,FL,Passenger,1,0,1,64,65,1.54,2021,2,28
2021-02-28,Kauai,HI,Passenger,1,0,1,17,18,5.56,2021,2,28
2021-02-28,Columbia,OR,Passenger,1,0,1,24,25,4.0,2021,2,28
2021-02-28,Boone,MO,Passenger,0,1,1,12,13,7.69,2021,2,28
2021-02-28,Douglas,WA,Truck,0,0,0,12512,12512,0.0,2021,2,28
2021-02-28,Nueces,TX,Passenger,1,0,1,80,81,1.23,2021,2,28
2021-02-28,San Diego,CA,Passenger,14,3,17,2682,2699,0.63,2021,2,28
2021-02-28,Carroll,MD,Passenger,0,1,1,19,20,5.0,2021,2,28
2021-02-28,Skamania,WA,Truck,0,0,0,4028,4028,0.0,2021,2,28
2021-02-28,Jones,GA,Passenger,1,0,1,1,2,50.0,2021,2,28
2021-02-28,Grant,WA,Truck,0,0,0,27656,27656,0.0,2021,2,28
2021-02-28,Island,WA,Truck,0,0,0,21402,21402,0.0,2021,2,28
2021-02-28,Harford,MD,Passenger,0,1,1,58,59,1.69,2021,2,28
2021-02-28,Owyhee,ID,Passenger,1,0,1,3,4,25.0,2021,2,28
2021-02-28,Sedgwick,KS,Passenger,1,1,2,92,94,2.13,2021,2,28
2021-02-28,Lee,FL,Passenger,1,0,1,42,43,2.33,2021,2,28
2021-02-28,Cowlitz,WA,Truck,0,0,0,28972,28972,0.0,2021,2,28
2021-02-28,Anne Arundel,MD,Passenger,2,1,3,394,397,0.76,2021,2,28
2021-02-28,Rogers,OK,Passenger,1,0,1,5,6,16.67,2021,2,28
2021-02-28,Kittitas,WA,Passenger,142,53,195,29819,30014,0.65,2021,2,28
2021-02-28,Houston,GA,Passenger,1,0,1,49,50,2.0,2021,2,28
2021-02-28,Oldham,KY,Passenger,0,1,1,4,5,20.0,2021,2,28
2021-02-28,Skagit,WA,Truck,1,0,1,32845,32846,0.0,2021,2,28
2021-02-28,Lake,IL,Passenger,2,0,2,165,167,1.2,2021,2,28
2021-02-28,Richland,SC,Passenger,0,1,1,144,145,0.69,2021,2,28
2021-02-28,Walla Walla,WA,Passenger,105,69,174,36123,36297,0.48,2021,2,28
2021-02-28,Hennepin,MN,Passenger,2,0,2,81,83,2.41,2021,2,28
2021-02-28,Yakima,WA,Passenger,185,135,320,167462,167782,0.19,2021,2,28
2021-02-28,Miami-Dade,FL,Passenger,1,0,1,97,98,1.02,2021,2,28
2021-02-28,Pacific,WA,Passenger,37,38,75,15810,15885,0.47,2021,2,28
2021-02-28,Howard,MD,Passenger,0,1,1,71,72,1.39,2021,2,28
2021-02-28,Whatcom,WA,Passenger,1277,572,1849,149978,151827,1.22,2021,2,28
2021-02-28,Pima,AZ,Passenger,2,1,3,327,330,0.91,2021,2,28
2021-02-28,Queens,NY,Passenger,2,0,2,53,55,3.64,2021,2,28
2021-02-28,Greene,MO,Passenger,0,1,1,35,36,2.78,2021,2,28
2021-02-28,Montgomery,MD,Passenger,1,0,1,235,236,0.42,2021,2,28
2021-02-28,Washington,MD,Passenger,1,0,1,9,10,10.0,2021,2,28
2021-02-28,Carson City,NV,Passenger,1,0,1,12,13,7.69,2021,2,28
2021-02-28,Harris,TX,Passenger,1,1,2,233,235,0.85,2021,2,28
2021-02-28,Klickitat,WA,Passenger,65,45,110,14995,15105,0.73,2021,2,28
2021-02-28,Manassas,VA,Passenger,0,1,1,6,7,14.29,2021,2,28
2021-02-28,Charleston,SC,Passenger,2,0,2,91,93,2.15,2021,2,28
2021-02-28,Kern,CA,Passenger,0,1,1,221,222,0.45,2021,2,28
2021-02-28,Putnam,TN,Passenger,0,1,1,3,4,25.0,2021,2,28
2021-02-28,San Joaquin,CA,Passenger,1,0,1,113,114,0.88,2021,2,28
2021-02-28,Benton,WA,Truck,0,0,0,43379,43379,0.0,2021,2,28
2021-02-28,Cowlitz,WA,Passenger,194,130,324,71921,72245,0.45,2021,2,28
2021-02-28,Pierce,WA,Passenger,3028,1809,4837,555115,559952,0.86,2021,2,28
2021-02-28,Clallam,WA,Passenger,282,195,477,49986,50463,0.95,2021,2,28
2021-02-28,DeKalb,GA,Passenger,1,0,1,68,69,1.45,2021,2,28
2021-02-28,Spokane,WA,Truck,0,0,0,100966,100966,0.0,2021,2,28
2021-02-28,Stafford,VA,Passenger,2,1,3,102,105,2.86,2021,2,28
2021-02-28,Washington,OR,Passenger,1,0,1,413,414,0.24,2021,2,28
2021-02-28,Prince George's,MD,Passenger,2,1,3,150,153,1.96,2021,2,28
2021-02-28,Sarasota,FL,Passenger,2,0,2,33,35,5.71,2021,2,28
2021-02-28,Orange,FL,Passenger,1,0,1,118,119,0.84,2021,2,28
2021-02-28,Collin,TX,Passenger,2,1,3,124,127,2.36,2021,2,28
2021-02-28,Philadelphia,PA,Passenger,1,0,1,60,61,1.64,2021,2,28
2021-02-28,Placer,CA,Passenger,2,0,2,83,85,2.35,2021,2,28
2021-02-28,Kitsap,WA,Passenger,1641,776,2417,179251,181668,1.33,2021,2,28
2021-02-28,Monroe,IL,Passenger,1,0,1,2,3,33.33,2021,2,28
2021-02-28,Wilson,TX,Passenger,0,1,1,6,7,14.29,2021,2,28
2021-02-28,Hillsborough,FL,Passenger,0,1,1,163,164,0.61,2021,2,28
2021-02-28,Hawaii,HI,Passenger,1,0,1,55,56,1.79,2021,2,28
2021-02-28,Vigo,IN,Passenger,1,0,1,5,6,16.67,2021,2,28
2021-02-28,Suffolk,VA,Passenger,1,0,1,122,123,0.81,2021,2,28
2021-02-28,Plaquemines,LA,Passenger,0,1,1,15,16,6.25,2021,2,28
2021-02-28,Los Angeles,CA,Passenger,9,10,19,964,983,1.93,2021,2,28
2021-02-28,Twin Falls,ID,Passenger,0,1,1,24,25,4.0,2021,2,28
2021-02-28,Randolph,NC,Passenger,1,0,1,7,8,12.5,2021,2,28
2021-02-28,Riverside,CA,Passenger,4,1,5,593,598,0.84,2021,2,28
2021-02-28,Mason,WA,Truck,0,0,0,21043,21043,0.0,2021,2,28
2021-02-28,Bexar,TX,Passenger,3,5,8,587,595,1.34,2021,2,28
2021-03-31,Lake,IL,Passenger,2,0,2,165,167,1.2,2021,3,31
2021-03-31,Orange,NC,Passenger,0,1,1,12,13,7.69,2021,3,31
2021-03-31,Wahkiakum,WA,Passenger,9,7,16,3083,3099,0.52,2021,3,31
2021-03-31,Honolulu,HI,Passenger,5,2,7,447,454,1.54,2021,3,31
2021-03-31,Putnam,TN,Passenger,0,1,1,1,2,50.0,2021,3,31
2021-03-31,Vigo,IN,Passenger,1,0,1,5,6,16.67,2021,3,31
2021-03-31,Franklin,WA,Passenger,100,88,188,61648,61836,0.3,2021,3,31
2021-03-31,Multnomah,OR,Passenger,3,5,8,687,695,1.15,2021,3,31
2021-03-31,Spokane,WA,Truck,0,0,0,101399,101399,0.0,2021,3,31
2021-03-31,El Paso,TX,Passenger,3,0,3,399,402,0.75,2021,3,31
2021-03-31,Washington,OR,Passenger,1,0,1,408,409,0.24,2021,3,31
2021-03-31,Cowlitz,WA,Truck,0,0,0,29047,29047,0.0,2021,3,31
2021-03-31,Yakima,WA,Passenger,189,135,324,168188,168512,0.19,2021,3,31
2021-03-31,Adams,WA,Truck,0,0,0,5374,5374,0.0,2021,3,31
2021-03-31,Norfolk,VA,Passenger,2,3,5,327,332,1.51,2021,3,31
2021-03-31,Newport,RI,Passenger,0,1,1,78,79,1.27,2021,3,31
2021-03-31,Missoula,MT,Passenger,1,0,1,67,68,1.47,2021,3,31
2021-03-31,Middlesex,MA,Passenger,1,1,2,100,102,1.96,2021,3,31
2021-03-31,Montgomery,PA,Passenger,1,0,1,26,27,3.7,2021,3,31
2021-03-31,Polk,FL,Passenger,1,0,1,64,65,1.54,2021,3,31
2021-03-31,Contra Costa,CA,Passenger,3,4,7,272,279,2.51,2021,3,31
2021-03-31,Klickitat,WA,Truck,0,0,0,8170,8170,0.0,2021,3,31
2021-03-31,Richland,SC,Passenger,0,1,1,141,142,0.7,2021,3,31
2021-03-31,Duval,FL,Passenger,0,2,2,358,360,0.56,2021,3,31
2021-03-31,Pacific,WA,Passenger,39,40,79,15908,15987,0.49,2021,3,31
2021-03-31,Nassau,NY,Passenger,4,0,4,32,36,11.11,2021,3,31
2021-03-31,DuPage,IL,Passenger,4,1,5,58,63,7.94,2021,3,31
2021-03-31,Allegheny,PA,Passenger,1,1,2,74,76,2.63,2021,3,31
2021-03-31,Benton,WA,Truck,0,0,0,43533,43533,0.0,2021,3,31
2021-03-31,San Juan,WA,Passenger,394,123,517,14111,14628,3.53,2021,3,31
2021-03-31,Cumberland,NC,Passenger,0,2,2,455,457,0.44,2021,3,31
2021-03-31,Walla Walla,WA,Passenger,107,72,179,36274,36453,0.49,2021,3,31
2021-03-31,Boulder,CO,Passenger,1,1,2,49,51,3.92,2021,3,31
2021-03-31,Clackamas,OR,Passenger,3,0,3,178,181,1.66,2021,3,31
2021-03-31,Fairfax,VA,Passenger,5,4,9,719,728,1.24,2021,3,31
2021-03-31,Skagit,WA,Truck,1,0,1,32921,32922,0.0,2021,3,31
2021-03-31,Wahkiakum,WA,Truck,0,0,0,1787,1787,0.0,2021,3,31
2021-03-31,Charleston,SC,Passenger,2,0,2,92,94,2.13,2021,3,31
2021-03-31,Sarasota,FL,Passenger,2,0,2,34,36,5.56,2021,3,31
2021-03-31,Lewis,WA,Passenger,130,136,266,59282,59548,0.45,2021,3,31
2021-03-31,Fulton,GA,Passenger,0,2,2,84,86,2.33,2021,3,31
2021-03-31,Boone,MO,Passenger,0,1,1,12,13,7.69,2021,3,31
2021-03-31,Frederick,MD,Passenger,1,1,2,69,71,2.82,2021,3,31
2021-03-31,Suffolk,VA,Passenger,1,0,1,122,123,0.81,2021,3,31
2021-03-31,Monterey,CA,Passenger,0,2,2,155,157,1.27,2021,3,31
2021-03-31,Lincoln,WA,Passenger,5,13,18,7689,7707,0.23,2021,3,31
2021-03-31,Harrison,MS,Passenger,2,0,2,56,58,3.45,2021,3,31
2021-03-31,Washtenaw,MI,Passenger,0,1,1,32,33,3.03,2021,3,31
2021-03-31,Hillsborough,FL,Passenger,0,1,1,159,160,0.62,2021,3,31
2021-03-31,Deschutes,OR,Passenger,2,0,2,132,134,1.49,2021,3,31
2021-03-31,Orange,CA,Passenger,4,3,7,468,475,1.47,2021,3,31
2021-03-31,Clallam,WA,Passenger,299,199,498,50117,50615,0.98,2021,3,31
2021-03-31,Island,WA,Truck,0,0,0,21430,21430,0.0,2021,3,31
2021-03-31,Monroe,IL,Passenger,1,0,1,2,3,33.33,2021,3,31
2021-03-31,Wilson,TX,Passenger,0,1,1,5,6,16.67,2021,3,31
2021-03-31,Howard,MD,Passenger,0,1,1,72,73,1.37,2021,3,31
2021-03-31,Pierce,WA,Truck,0,0,0,145274,145274,0.0,2021,3,31
2021-03-31,Pend Oreille,WA,Truck,0,0,0,5722,5722,0.0,2021,3,31
2021-03-31,Jefferson,NY,Passenger,0,1,1,216,217,0.46,2021,3,31
2021-03-31,Oldham,KY,Passenger,0,1,1,4,5,20.0,2021,3,31
2021-03-31,Santa Cruz,CA,Passenger,1,0,1,33,34,2.94,2021,3,31
2021-03-31,Jefferson,WA,Truck,0,0,0,9587,9587,0.0,2021,3,31
2021-03-31,Larimer,CO,Passenger,1,0,1,52,53,1.89,2021,3,31
2021-03-31,Sedgwick,KS,Passenger,1,1,2,89,91,2.2,2021,3,31
2021-03-31,Pinellas,FL,Passenger,1,1,2,102,104,1.92,2021,3,31
2021-03-31,Whatcom,WA,Truck,4,0,4,43770,43774,0.01,2021,3,31
2021-03-31,Suffolk,MA,Passenger,0,2,2,34,36,5.56,2021,3,31
2021-03-31,Grant,WA,Truck,0,0,0,27754,27754,0.0,2021,3,31
2021-03-31,Yakima,WA,Truck,0,0,0,61378,61378,0.0,2021,3,31
2021-03-31,District of Columbia,DC,Passenger,2,1,3,198,201,1.49,2021,3,31
2021-03-31,Kittitas,WA,Truck,0,0,0,14757,14757,0.0,2021,3,31
2021-03-31,Plaquemines,LA,Passenger,0,1,1,16,17,5.88,2021,3,31
2021-03-31,Kauai,HI,Passenger,1,0,1,17,18,5.56,2021,3,31
2021-03-31,Salt Lake,UT,Passenger,0,1,1,185,186,0.54,2021,3,31
2021-03-31,Okanogan,WA,Truck,0,0,0,16663,16663,0.0,2021,3,31
2021-03-31,Grays Harbor,WA,Passenger,150,131,281,49005,49286,0.57,2021,3,31
2021-03-31,Clark,NV,Passenger,5,2,7,661,668,1.05,2021,3,31
2021-03-31,Carroll,MD,Passenger,0,1,1,18,19,5.26,2021,3,31
2021-03-31,Chelan,WA,Truck,0,0,0,22975,22975,0.0,2021,3,31
2021-03-31,Pend Oreille,WA,Passenger,12,6,18,9277,9295,0.19,2021,3,31
2021-03-31,Travis,TX,Passenger,3,3,6,178,184,3.26,2021,3,31
2021-03-31,Rockingham,NH,Passenger,1,0,1,25,26,3.85,2021,3,31
2021-03-31,Prince George's,MD,Passenger,2,1,3,151,154,1.95,2021,3,31
2021-03-31,Dakota,MN,Passenger,0,1,1,28,29,3.45,2021,3,31
2021-03-31,Garfield,WA,Truck,0,0,0,1010,1010,0.0,2021,3,31
2021-03-31,Calvert,MD,Passenger,0,2,2,85,87,2.3,2021,3,31
2021-03-31,Chelan,WA,Passenger,304,94,398,54531,54929,0.72,2021,3,31
2021-03-31,Milwaukee,WI,Passenger,1,0,1,43,44,2.27,2021,3,31
2021-03-31,Flathead,MT,Passenger,1,0,1,52,53,1.89,2021,3,31
2021-03-31,Clinton,PA,Passenger,1,0,1,0,1,100.0,2021,3,31
2021-03-31,Ulster,NY,Passenger,1,0,1,12,13,7.69,2021,3,31
2021-03-31,Eagle,CO,Passenger,1,0,1,8,9,11.11,2021,3,31
2021-03-31,Fresno,CA,Passenger,1,0,1,184,185,0.54,2021,3,31
2021-03-31,Howard,IN,Passenger,0,1,1,3,4,25.0,2021,3,31
